order_id,order_placed_at,order_delivered_at,delivery_time_min,order_date,order_day,order_hour,is_late
1529675,2023-03-12 14:29:10,2023-03-12 14:46:11.077428,17.017957133333333,2023-03-12,Sunday,14,False
1529676,2023-03-12 14:30:47,2023-03-12 14:46:23.815078,15.613584633333334,2023-03-12,Sunday,14,False
1529677,2023-03-12 14:34:46,2023-03-12 14:49:55.326139,15.15543565,2023-03-12,Sunday,14,False
1529678,2023-03-12 14:35:50,2023-03-12 14:55:04.006097,19.23343495,2023-03-12,Sunday,14,False
1529679,2023-03-12 14:35:58,2023-03-12 14:51:05.843572,15.1307262,2023-03-12,Sunday,14,False
1529680,2023-03-12 14:38:40,2023-03-12 14:57:26.477774,18.774629566666665,2023-03-12,Sunday,14,False
1529681,2023-03-12 14:39:46,2023-03-12 14:54:51.618751,15.09364585,2023-03-12,Sunday,14,False
1529682,2023-03-12 14:39:55,2023-03-12 14:55:10.170268,15.2528378,2023-03-12,Sunday,14,False
1529683,2023-03-12 14:40:51,2023-03-12 14:56:51.772004,16.012866733333333,2023-03-12,Sunday,14,False
1529684,2023-03-12 14:52:34,2023-03-12 17:49:50.650857,177.27751428333335,2023-03-12,Sunday,14,True
1529685,2023-03-12 14:54:56,2023-03-12 15:11:22.526609,16.44211015,2023-03-12,Sunday,14,False
1529686,2023-03-12 14:56:35,2023-03-12 15:12:18.801610,15.730026833333334,2023-03-12,Sunday,14,False
1529687,2023-03-12 14:56:50,2023-03-12 15:12:12.806748,15.380112466666667,2023-03-12,Sunday,14,False
1529688,2023-03-12 14:57:15,2023-03-12 15:12:45.310874,15.505181233333333,2023-03-12,Sunday,14,False
1529689,2023-03-12 14:58:24,2023-03-12 15:16:30.519642,18.108660699999998,2023-03-12,Sunday,14,False
1529690,2023-03-12 15:05:50,2023-03-12 15:25:35.760864,19.76268106666667,2023-03-12,Sunday,15,False
1529691,2023-03-12 15:08:58,2023-03-12 15:24:13.965873,15.266097883333334,2023-03-12,Sunday,15,False
1529692,2023-03-12 15:10:38,2023-03-12 15:26:16.834676,15.647244599999999,2023-03-12,Sunday,15,False
1529693,2023-03-12 15:15:24,2023-03-12 15:31:46.716831,16.37861385,2023-03-12,Sunday,15,False
1529694,2023-03-12 15:18:57,2023-03-12 15:34:00.191576,15.053192933333333,2023-03-12,Sunday,15,False
1529695,2023-03-12 15:23:41,2023-03-12 15:39:48.637208,16.1272868,2023-03-12,Sunday,15,False
1529696,2023-03-12 15:24:59,2023-03-12 15:41:44.666236,16.761103933333334,2023-03-12,Sunday,15,False
1529697,2023-03-12 15:26:22,2023-03-12 15:42:30.776514,16.146275233333334,2023-03-12,Sunday,15,False
1529698,2023-03-12 15:27:52,2023-03-12 15:43:06.312205,15.23853675,2023-03-12,Sunday,15,False
1529699,2023-03-12 15:28:11,2023-03-12 15:43:51.653578,15.677559633333335,2023-03-12,Sunday,15,False
1529700,2023-03-12 15:28:46,2023-03-12 15:52:54.582803,24.143046716666667,2023-03-12,Sunday,15,False
1529701,2023-03-12 15:29:18,2023-03-12 15:44:24.558874,15.109314566666665,2023-03-12,Sunday,15,False
1529702,2023-03-12 15:36:46,2023-03-12 15:56:23.140989,19.619016483333333,2023-03-12,Sunday,15,False
1529703,2023-03-12 15:38:05,2023-03-12 15:56:00.201130,17.920018833333334,2023-03-12,Sunday,15,False
1529704,2023-03-12 15:42:11,2023-03-12 15:59:19.858433,17.147640550000002,2023-03-12,Sunday,15,False
1529705,2023-03-12 15:48:10,2023-03-12 16:06:21.206348,18.186772466666664,2023-03-12,Sunday,15,False
1529706,2023-03-12 15:50:10,2023-03-12 16:05:43.561360,15.559356000000001,2023-03-12,Sunday,15,False
1529707,2023-03-12 15:51:57,2023-03-12 16:07:51.864595,15.914409916666667,2023-03-12,Sunday,15,False
1529708,2023-03-12 15:54:00,2023-03-12 16:09:20.572962,15.342882699999999,2023-03-12,Sunday,15,False
1529709,2023-03-12 15:54:22,2023-03-12 16:10:05.034330,15.717238833333333,2023-03-12,Sunday,15,False
1529710,2023-03-12 15:55:24,2023-03-12 16:10:25.170511,15.019508516666667,2023-03-12,Sunday,15,False
1529711,2023-03-12 15:57:19,2023-03-12 16:13:18.892249,15.99820415,2023-03-12,Sunday,15,False
1529712,2023-03-12 15:59:49,2023-03-12 16:16:41.369459,16.872824316666666,2023-03-12,Sunday,15,False
1529713,2023-03-12 15:59:51,2023-03-12 16:16:39.196485,16.80327475,2023-03-12,Sunday,15,False
1529714,2023-03-12 16:03:21,2023-03-12 16:18:52.041404,15.517356733333335,2023-03-12,Sunday,16,False
1529715,2023-03-12 16:04:04,2023-03-12 16:19:11.097400,15.11829,2023-03-12,Sunday,16,False
1529716,2023-03-12 16:04:24,2023-03-12 16:19:44.807442,15.346790700000001,2023-03-12,Sunday,16,False
1529717,2023-03-12 16:10:04,2023-03-12 16:30:38.163875,20.569397916666667,2023-03-12,Sunday,16,False
1529718,2023-03-12 16:14:01,2023-03-12 16:29:12.468584,15.191143066666665,2023-03-12,Sunday,16,False
1529719,2023-03-12 16:14:35,2023-03-12 16:31:06.235678,16.520594633333335,2023-03-12,Sunday,16,False
1529720,2023-03-12 16:16:01,2023-03-12 16:31:36.134909,15.585581816666666,2023-03-12,Sunday,16,False
1529721,2023-03-12 16:17:17,2023-03-12 16:32:32.833050,15.263884166666665,2023-03-12,Sunday,16,False
1529722,2023-03-12 16:17:20,2023-03-12 16:32:48.195104,15.469918400000001,2023-03-12,Sunday,16,False
1529723,2023-03-12 16:18:07,2023-03-12 16:34:36.485997,16.491433283333333,2023-03-12,Sunday,16,False
1529724,2023-03-12 16:22:46,2023-03-12 16:38:15.855716,15.497595266666668,2023-03-12,Sunday,16,False
1529725,2023-03-12 16:22:52,2023-03-12 16:43:43.119841,20.851997349999998,2023-03-12,Sunday,16,False
1529726,2023-03-12 16:27:53,2023-03-12 16:43:44.761293,15.862688216666667,2023-03-12,Sunday,16,False
1529727,2023-03-12 16:30:03,2023-03-12 16:50:42.071123,20.65118538333333,2023-03-12,Sunday,16,False
1529728,2023-03-12 16:35:40,2023-03-12 16:51:09.031919,15.483865316666668,2023-03-12,Sunday,16,False
1529729,2023-03-12 16:38:18,2023-03-12 16:53:50.341047,15.53901745,2023-03-12,Sunday,16,False
1529730,2023-03-12 16:41:01,2023-03-12 16:57:13.058335,16.20097225,2023-03-12,Sunday,16,False
1529731,2023-03-12 16:43:08,2023-03-12 17:01:19.520521,18.19200868333333,2023-03-12,Sunday,16,False
1529732,2023-03-12 16:44:04,2023-03-12 16:59:30.429730,15.440495499999999,2023-03-12,Sunday,16,False
1529733,2023-03-12 16:44:34,2023-03-12 17:02:19.248188,17.75413646666667,2023-03-12,Sunday,16,False
1529734,2023-03-12 16:47:06,2023-03-12 17:02:09.027596,15.050459933333334,2023-03-12,Sunday,16,False
1529735,2023-03-12 16:52:14,2023-03-12 17:07:43.747059,15.495784316666667,2023-03-12,Sunday,16,False
1529736,2023-03-12 16:57:56,2023-03-12 17:13:37.477194,15.691286566666667,2023-03-12,Sunday,16,False
1529737,2023-03-12 16:59:44,2023-03-12 17:15:40.344518,15.9390753,2023-03-12,Sunday,16,False
1529738,2023-03-12 17:04:30,2023-03-12 17:25:25.263922,20.921065366666667,2023-03-12,Sunday,17,False
1529739,2023-03-12 17:07:25,2023-03-12 17:48:20.140042,40.9190007,2023-03-12,Sunday,17,True
1529740,2023-03-12 17:09:23,2023-03-12 17:24:29.722074,15.112034566666667,2023-03-12,Sunday,17,False
1529741,2023-03-12 17:13:17,2023-03-12 17:28:23.824727,15.113745450000001,2023-03-12,Sunday,17,False
1529742,2023-03-12 17:14:01,2023-03-12 17:30:02.886598,16.0314433,2023-03-12,Sunday,17,False
1529743,2023-03-12 17:14:03,2023-03-12 17:38:55.377235,24.872953916666667,2023-03-12,Sunday,17,False
1529744,2023-03-12 17:25:08,2023-03-12 17:41:30.843563,16.38072605,2023-03-12,Sunday,17,False
1529745,2023-03-12 17:29:10,2023-03-12 17:47:32.908582,18.3818097,2023-03-12,Sunday,17,False
1529746,2023-03-12 17:33:10,2023-03-12 17:48:41.941519,15.532358649999999,2023-03-12,Sunday,17,False
1529747,2023-03-12 17:41:20,2023-03-12 17:58:00.738289,16.678971483333335,2023-03-12,Sunday,17,False
1529748,2023-03-12 17:46:04,2023-03-12 18:01:04.681089,15.011351483333334,2023-03-12,Sunday,17,False
1529749,2023-03-12 17:47:53,2023-03-12 18:03:32.491687,15.658194783333332,2023-03-12,Sunday,17,False
1529750,2023-03-12 17:55:22,2023-03-12 18:13:24.837711,18.047295183333333,2023-03-12,Sunday,17,False
1529751,2023-03-12 17:56:09,2023-03-12 18:12:00.413164,15.856886066666668,2023-03-12,Sunday,17,False
1529752,2023-03-12 17:56:09,2023-03-12 18:12:05.566856,15.942780933333333,2023-03-12,Sunday,17,False
1529753,2023-03-12 17:56:28,2023-03-12 18:11:47.270454,15.321174233333332,2023-03-12,Sunday,17,False
1529754,2023-03-12 18:01:51,2023-03-12 18:17:50.801709,15.996695149999999,2023-03-12,Sunday,18,False
1529755,2023-03-12 18:03:29,2023-03-12 18:19:15.920266,15.782004433333332,2023-03-12,Sunday,18,False
1529756,2023-03-12 18:09:30,2023-03-12 18:25:30.972418,16.016206966666665,2023-03-12,Sunday,18,False
1529757,2023-03-12 18:10:06,2023-03-12 18:26:56.967653,16.849460883333332,2023-03-12,Sunday,18,False
1529758,2023-03-12 18:10:46,2023-03-12 18:25:47.144495,15.019074916666666,2023-03-12,Sunday,18,False
1529759,2023-03-12 18:11:46,2023-03-12 18:27:18.957704,15.549295066666668,2023-03-12,Sunday,18,False
1529760,2023-03-12 18:12:54,2023-03-12 18:27:55.357134,15.0226189,2023-03-12,Sunday,18,False
1529761,2023-03-12 18:20:28,2023-03-12 18:35:53.422943,15.423715716666667,2023-03-12,Sunday,18,False
1529762,2023-03-12 18:21:35,2023-03-12 18:37:10.756006,15.595933433333332,2023-03-12,Sunday,18,False
1529763,2023-03-12 18:21:47,2023-03-12 18:38:31.089816,16.734830266666666,2023-03-12,Sunday,18,False
1529764,2023-03-12 18:22:16,2023-03-12 18:37:33.306280,15.288438000000001,2023-03-12,Sunday,18,False
1529765,2023-03-12 18:24:51,2023-03-12 18:39:59.815723,15.146928716666668,2023-03-12,Sunday,18,False
1529766,2023-03-12 18:25:06,2023-03-12 18:41:14.314368,16.1385728,2023-03-12,Sunday,18,False
1529767,2023-03-12 18:25:23,2023-03-12 18:41:54.981206,16.5330201,2023-03-12,Sunday,18,False
1529768,2023-03-12 18:26:17,2023-03-12 18:41:33.047965,15.267466083333334,2023-03-12,Sunday,18,False
1529769,2023-03-12 18:27:04,2023-03-12 18:43:05.349187,16.02248645,2023-03-12,Sunday,18,False
1529770,2023-03-12 18:31:48,2023-03-12 18:47:40.973124,15.8828854,2023-03-12,Sunday,18,False
1529771,2023-03-12 18:32:11,2023-03-12 18:54:37.844984,22.4474164,2023-03-12,Sunday,18,False
1529772,2023-03-12 18:32:22,2023-03-12 18:54:54.844009,22.547400149999998,2023-03-12,Sunday,18,False
1529773,2023-03-12 18:36:06,2023-03-12 18:51:41.898525,15.59830875,2023-03-12,Sunday,18,False
1529774,2023-03-12 18:37:18,2023-03-12 18:52:54.262598,15.604376633333334,2023-03-12,Sunday,18,False
1529775,2023-03-12 18:37:57,2023-03-12 18:54:14.402613,16.29004355,2023-03-12,Sunday,18,False
1529776,2023-03-12 18:44:12,2023-03-12 18:59:12.446967,15.00744945,2023-03-12,Sunday,18,False
1529777,2023-03-12 18:48:51,2023-03-12 19:06:35.200656,17.7366776,2023-03-12,Sunday,18,False
1529778,2023-03-12 18:50:55,2023-03-12 19:08:35.799587,17.679993116666665,2023-03-12,Sunday,18,False
1529779,2023-03-12 18:56:39,2023-03-12 19:12:17.722532,15.645375533333333,2023-03-12,Sunday,18,False
1529780,2023-03-12 18:58:05,2023-03-12 19:16:34.770114,18.496168566666665,2023-03-12,Sunday,18,False
1529781,2023-03-12 18:58:59,2023-03-12 19:14:10.261754,15.1876959,2023-03-12,Sunday,18,False
1529782,2023-03-12 19:03:34,2023-03-12 19:18:37.725559,15.06209265,2023-03-12,Sunday,19,False
1529783,2023-03-12 19:04:42,2023-03-12 19:20:27.908834,15.765147233333332,2023-03-12,Sunday,19,False
1529784,2023-03-12 19:08:35,2023-03-12 19:37:18.764046,28.729400766666668,2023-03-12,Sunday,19,False
1529785,2023-03-12 19:10:54,2023-03-12 19:27:02.301241,16.138354016666668,2023-03-12,Sunday,19,False
1529786,2023-03-12 19:11:55,2023-03-12 19:42:04.565303,30.159421716666667,2023-03-12,Sunday,19,False
1529787,2023-03-12 19:12:51,2023-03-12 19:30:20.679576,17.4946596,2023-03-12,Sunday,19,False
1529788,2023-03-12 19:13:15,2023-03-12 19:32:46.256772,19.5209462,2023-03-12,Sunday,19,False
1529789,2023-03-12 19:15:39,2023-03-12 19:31:01.574087,15.376234783333333,2023-03-12,Sunday,19,False
1529790,2023-03-12 19:19:20,2023-03-12 19:40:28.721607,21.145360116666666,2023-03-12,Sunday,19,False
1529791,2023-03-12 19:22:38,2023-03-12 19:38:06.312768,15.471879466666667,2023-03-12,Sunday,19,False
1529792,2023-03-12 19:23:26,2023-03-12 19:42:03.665855,18.62776425,2023-03-12,Sunday,19,False
1529793,2023-03-12 19:27:39,2023-03-12 19:43:06.109156,15.451819266666666,2023-03-12,Sunday,19,False
1529794,2023-03-12 19:29:28,2023-03-12 20:37:41.560574,68.22600956666666,2023-03-12,Sunday,19,True
1529795,2023-03-12 19:31:57,2023-03-12 19:47:32.769282,15.5961547,2023-03-12,Sunday,19,False
1529796,2023-03-12 19:32:01,2023-03-12 19:53:02.996871,21.033281183333333,2023-03-12,Sunday,19,False
1529797,2023-03-12 19:48:14,2023-03-12 20:03:24.485239,15.174753983333334,2023-03-12,Sunday,19,False
1529798,2023-03-12 19:48:42,2023-03-12 20:03:46.216442,15.070274033333334,2023-03-12,Sunday,19,False
1529799,2023-03-12 19:55:29,2023-03-12 20:13:07.742733,17.645712216666666,2023-03-12,Sunday,19,False
1529800,2023-03-12 20:01:13,2023-03-12 20:17:06.850290,15.897504833333333,2023-03-12,Sunday,20,False
1529801,2023-03-12 20:07:42,2023-03-12 20:22:54.934741,15.215579016666668,2023-03-12,Sunday,20,False
1529802,2023-03-12 20:09:42,2023-03-12 20:24:54.181095,15.203018250000001,2023-03-12,Sunday,20,False
1529803,2023-03-12 20:12:46,2023-03-12 20:27:51.847184,15.097453066666667,2023-03-12,Sunday,20,False
1529804,2023-03-12 20:14:41,2023-03-12 20:30:03.358735,15.372645583333334,2023-03-12,Sunday,20,False
1529805,2023-03-12 20:17:07,2023-03-12 20:34:20.088586,17.218143100000002,2023-03-12,Sunday,20,False
1529806,2023-03-12 20:17:10,2023-03-12 20:32:11.371690,15.0228615,2023-03-12,Sunday,20,False
1529807,2023-03-12 20:22:39,2023-03-12 21:24:16.893591,61.63155985,2023-03-12,Sunday,20,True
1529808,2023-03-12 20:28:01,2023-03-12 20:43:55.039589,15.900659816666666,2023-03-12,Sunday,20,False
1529809,2023-03-12 20:29:19,2023-03-12 20:44:21.869756,15.047829266666668,2023-03-12,Sunday,20,False
1529810,2023-03-12 20:29:55,2023-03-12 20:45:04.513314,15.158555233333335,2023-03-12,Sunday,20,False
1529811,2023-03-12 20:32:55,2023-03-12 20:48:17.023629,15.367060483333335,2023-03-12,Sunday,20,False
1529812,2023-03-12 20:34:09,2023-03-12 20:49:37.788523,15.479808716666668,2023-03-12,Sunday,20,False
1529813,2023-03-12 20:36:33,2023-03-12 20:58:33.661918,22.011031966666668,2023-03-12,Sunday,20,False
1529814,2023-03-12 20:39:17,2023-03-12 20:55:49.994178,16.549902966666668,2023-03-12,Sunday,20,False
1529815,2023-03-12 20:40:08,2023-03-12 20:57:03.169343,16.91948905,2023-03-12,Sunday,20,False
1529816,2023-03-12 20:40:50,2023-03-12 20:57:39.959508,16.83265846666667,2023-03-12,Sunday,20,False
1529817,2023-03-12 20:46:01,2023-03-12 21:03:21.040161,17.33400268333333,2023-03-12,Sunday,20,False
1529818,2023-03-12 20:50:28,2023-03-12 21:15:59.899763,25.531662716666666,2023-03-12,Sunday,20,False
1529819,2023-03-12 20:52:52,2023-03-12 21:08:16.079927,15.401332116666667,2023-03-12,Sunday,20,False
1529820,2023-03-12 20:55:22,2023-03-12 21:10:45.116131,15.38526885,2023-03-12,Sunday,20,False
1529821,2023-03-12 20:57:06,2023-03-12 21:13:03.541585,15.959026416666667,2023-03-12,Sunday,20,False
1529822,2023-03-12 20:58:02,2023-03-12 21:13:27.158841,15.419314016666668,2023-03-12,Sunday,20,False
1529823,2023-03-12 21:06:07,2023-03-12 21:24:02.307168,17.921786133333335,2023-03-12,Sunday,21,False
1529824,2023-03-12 21:08:47,2023-03-12 21:24:08.474216,15.357903599999998,2023-03-12,Sunday,21,False
1529825,2023-03-12 21:12:09,2023-03-12 21:27:46.631747,15.627195783333333,2023-03-12,Sunday,21,False
1529826,2023-03-12 21:15:20,2023-03-12 21:31:11.234954,15.8539159,2023-03-12,Sunday,21,False
1529827,2023-03-12 21:23:00,2023-03-12 21:41:58.354173,18.97256955,2023-03-12,Sunday,21,False
1529828,2023-03-12 21:24:55,2023-03-12 21:40:07.451057,15.207517616666667,2023-03-12,Sunday,21,False
1529829,2023-03-12 21:24:56,2023-03-12 21:44:43.462645,19.791044083333336,2023-03-12,Sunday,21,False
1529830,2023-03-12 21:26:31,2023-03-12 21:49:12.975006,22.69958343333333,2023-03-12,Sunday,21,False
1529831,2023-03-12 21:31:07,2023-03-12 21:46:31.593626,15.409893766666666,2023-03-12,Sunday,21,False
1529832,2023-03-12 21:33:24,2023-03-12 21:48:26.446693,15.040778216666666,2023-03-12,Sunday,21,False
1529833,2023-03-12 21:33:58,2023-03-12 21:51:40.013433,17.700223883333333,2023-03-12,Sunday,21,False
1529834,2023-03-12 21:38:43,2023-03-12 21:54:12.576505,15.49294175,2023-03-12,Sunday,21,False
1529835,2023-03-12 21:40:39,2023-03-12 21:56:43.322995,16.072049916666668,2023-03-12,Sunday,21,False
1529836,2023-03-12 21:41:21,2023-03-12 22:02:20.052315,20.98420525,2023-03-12,Sunday,21,False
1529837,2023-03-12 21:41:43,2023-03-12 21:58:00.537091,16.29228485,2023-03-12,Sunday,21,False
1529838,2023-03-12 21:42:21,2023-03-12 21:57:21.706872,15.0117812,2023-03-12,Sunday,21,False
1529839,2023-03-12 21:42:28,2023-03-12 22:13:42.179125,31.236318750000002,2023-03-12,Sunday,21,True
1529840,2023-03-12 21:43:52,2023-03-12 21:59:13.351251,15.355854183333333,2023-03-12,Sunday,21,False
1529841,2023-03-12 21:44:27,2023-03-12 21:59:55.672750,15.477879166666666,2023-03-12,Sunday,21,False
1529842,2023-03-12 21:45:17,2023-03-12 22:03:04.873358,17.7978893,2023-03-12,Sunday,21,False
1529843,2023-03-12 21:48:13,2023-03-12 22:04:04.367146,15.8561191,2023-03-12,Sunday,21,False
1529844,2023-03-12 21:50:57,2023-03-12 22:06:24.782308,15.463038466666665,2023-03-12,Sunday,21,False
1529845,2023-03-12 21:51:53,2023-03-12 22:06:58.336781,15.088946349999999,2023-03-12,Sunday,21,False
1529846,2023-03-12 21:51:55,2023-03-12 22:07:49.518333,15.908638883333333,2023-03-12,Sunday,21,False
1529847,2023-03-12 21:53:28,2023-03-12 22:12:09.153699,18.685894983333334,2023-03-12,Sunday,21,False
1529848,2023-03-12 21:58:17,2023-03-12 22:13:25.004051,15.13340085,2023-03-12,Sunday,21,False
1529849,2023-03-12 22:02:10,2023-03-12 22:17:31.756977,15.362616283333333,2023-03-12,Sunday,22,False
1529850,2023-03-12 22:02:50,2023-03-12 22:17:50.850255,15.014170916666666,2023-03-12,Sunday,22,False
1529851,2023-03-12 22:06:35,2023-03-12 22:22:34.716636,15.995277266666667,2023-03-12,Sunday,22,False
1529852,2023-03-12 22:07:23,2023-03-12 22:23:14.060733,15.851012216666668,2023-03-12,Sunday,22,False
1529853,2023-03-12 22:08:00,2023-03-12 22:24:17.177607,16.28629345,2023-03-12,Sunday,22,False
1529854,2023-03-12 22:10:01,2023-03-12 22:25:03.211429,15.03685715,2023-03-12,Sunday,22,False
1529855,2023-03-12 22:12:31,2023-03-12 22:27:46.401043,15.256684049999999,2023-03-12,Sunday,22,False
1529856,2023-03-12 22:13:37,2023-03-12 22:32:35.233812,18.970563533333333,2023-03-12,Sunday,22,False
1529857,2023-03-12 22:15:12,2023-03-12 22:31:43.365276,16.5227546,2023-03-12,Sunday,22,False
1529858,2023-03-12 22:15:55,2023-03-12 22:31:41.023147,15.76705245,2023-03-12,Sunday,22,False
1529859,2023-03-12 22:19:29,2023-03-12 22:36:02.648643,16.560810716666666,2023-03-12,Sunday,22,False
1529860,2023-03-12 22:19:57,2023-03-12 22:34:58.553558,15.025892633333333,2023-03-12,Sunday,22,False
1529861,2023-03-12 22:23:32,2023-03-12 22:38:41.809284,15.163488066666668,2023-03-12,Sunday,22,False
1529862,2023-03-12 22:25:08,2023-03-12 22:41:37.750870,16.495847833333332,2023-03-12,Sunday,22,False
1529863,2023-03-12 22:26:23,2023-03-12 22:42:01.414775,15.640246249999999,2023-03-12,Sunday,22,False
1529864,2023-03-12 22:29:59,2023-03-12 22:45:23.344543,15.405742383333335,2023-03-12,Sunday,22,False
1529865,2023-03-12 22:35:07,2023-03-12 22:50:15.967425,15.149457083333335,2023-03-12,Sunday,22,False
1529866,2023-03-12 22:36:12,2023-03-12 22:52:44.757381,16.54595635,2023-03-12,Sunday,22,False
1529867,2023-03-12 22:37:47,2023-03-12 22:53:02.610622,15.260177033333333,2023-03-12,Sunday,22,False
1529868,2023-03-12 22:38:41,2023-03-12 22:57:25.418967,18.74031611666667,2023-03-12,Sunday,22,False
1529869,2023-03-12 22:43:09,2023-03-12 22:58:37.328868,15.4721478,2023-03-12,Sunday,22,False
1529870,2023-03-12 22:45:55,2023-03-12 23:24:57.565770,39.042762833333335,2023-03-12,Sunday,22,True
1529871,2023-03-12 22:46:55,2023-03-12 23:02:43.722879,15.812047983333334,2023-03-12,Sunday,22,False
1529872,2023-03-12 22:49:54,2023-03-12 23:07:02.851821,17.14753035,2023-03-12,Sunday,22,False
1529873,2023-03-12 22:56:26,2023-03-12 23:15:39.599643,19.226660716666668,2023-03-12,Sunday,22,False
1529874,2023-03-12 22:56:49,2023-03-12 23:14:18.271780,17.487863,2023-03-12,Sunday,22,False
1529875,2023-03-12 23:01:04,2023-03-12 23:21:48.028532,20.733808866666667,2023-03-12,Sunday,23,False
1529876,2023-03-12 23:02:50,2023-03-12 23:25:19.925179,22.498752983333336,2023-03-12,Sunday,23,False
1529877,2023-03-12 23:03:59,2023-03-12 23:23:33.874871,19.58124785,2023-03-12,Sunday,23,False
1529878,2023-03-12 23:05:31,2023-03-12 23:22:52.147845,17.352464083333334,2023-03-12,Sunday,23,False
1529879,2023-03-12 23:10:59,2023-03-12 23:26:03.687836,15.0781306,2023-03-12,Sunday,23,False
1529880,2023-03-12 23:13:42,2023-03-12 23:29:17.249568,15.5874928,2023-03-12,Sunday,23,False
1529881,2023-03-12 23:15:56,2023-03-12 23:31:22.285822,15.438097033333333,2023-03-12,Sunday,23,False
1529882,2023-03-12 23:21:20,2023-03-12 23:38:07.342103,16.78903505,2023-03-12,Sunday,23,False
1529883,2023-03-12 23:22:34,2023-03-12 23:37:53.357881,15.32263135,2023-03-12,Sunday,23,False
1529884,2023-03-12 23:28:14,2023-03-12 23:49:30.238115,21.27063525,2023-03-12,Sunday,23,False
1529885,2023-03-12 23:30:54,2023-03-12 23:46:05.668910,15.194481833333333,2023-03-12,Sunday,23,False
1529886,2023-03-12 23:33:23,2023-03-12 23:49:34.935937,16.19893228333333,2023-03-12,Sunday,23,False
1529887,2023-03-12 23:33:36,2023-03-12 23:48:51.823373,15.263722883333333,2023-03-12,Sunday,23,False
1529888,2023-03-12 23:35:32,2023-03-13 00:35:07.324511,59.58874185,2023-03-12,Sunday,23,True
1529889,2023-03-12 23:37:56,2023-03-12 23:53:14.895978,15.314932966666667,2023-03-12,Sunday,23,False
1529890,2023-03-12 23:38:58,2023-03-12 23:54:57.904317,15.998405283333334,2023-03-12,Sunday,23,False
1529891,2023-03-12 23:42:14,2023-03-12 23:57:40.876768,15.447946133333334,2023-03-12,Sunday,23,False
1529892,2023-03-12 23:42:43,2023-03-13 00:04:45.843888,22.047398133333335,2023-03-12,Sunday,23,False
1529893,2023-03-12 23:43:10,2023-03-13 00:08:02.530020,24.87550033333333,2023-03-12,Sunday,23,False
1529894,2023-03-12 23:43:56,2023-03-12 23:59:00.159744,15.069329066666667,2023-03-12,Sunday,23,False
1529895,2023-03-12 23:44:55,2023-03-13 00:00:32.517568,15.6252928,2023-03-12,Sunday,23,False
1529896,2023-03-12 23:48:22,2023-03-13 01:07:14.110842,78.86851403333334,2023-03-12,Sunday,23,True
1529897,2023-03-12 23:51:07,2023-03-13 00:06:38.455107,15.524251783333334,2023-03-12,Sunday,23,False
1529898,2023-03-12 23:56:21,2023-03-13 00:12:46.056477,16.41760795,2023-03-12,Sunday,23,False
1529899,2023-03-12 23:56:57,2023-03-13 00:12:23.405846,15.440097433333333,2023-03-12,Sunday,23,False
1529900,2023-03-13 00:01:50,2023-03-13 00:18:43.582094,16.8930349,2023-03-13,Monday,0,False
1529901,2023-03-13 00:01:54,2023-03-13 00:17:19.890829,15.431513816666667,2023-03-13,Monday,0,False
1529902,2023-03-13 00:01:55,2023-03-13 00:17:41.870993,15.781183216666667,2023-03-13,Monday,0,False
1529903,2023-03-13 00:07:03,2023-03-13 00:27:43.881354,20.681355900000003,2023-03-13,Monday,0,False
1529904,2023-03-13 00:07:31,2023-03-13 05:57:31.970373,350.01617288333335,2023-03-13,Monday,0,True
1529905,2023-03-13 00:09:22,2023-03-13 00:33:30.721306,24.1453551,2023-03-13,Monday,0,False
1529906,2023-03-13 00:09:27,2023-03-13 00:26:38.448562,17.190809366666667,2023-03-13,Monday,0,False
1529907,2023-03-13 00:13:23,2023-03-13 00:29:11.403549,15.806725816666667,2023-03-13,Monday,0,False
1529908,2023-03-13 00:24:44,2023-03-13 00:40:45.928006,16.032133433333332,2023-03-13,Monday,0,False
1529909,2023-03-13 00:25:44,2023-03-13 00:40:55.819902,15.196998366666666,2023-03-13,Monday,0,False
1529910,2023-03-13 00:27:12,2023-03-13 00:42:15.423381,15.05705635,2023-03-13,Monday,0,False
1529911,2023-03-13 00:27:50,2023-03-13 00:43:53.734114,16.062235233333332,2023-03-13,Monday,0,False
1529912,2023-03-13 00:28:08,2023-03-13 00:46:27.107885,18.318464749999997,2023-03-13,Monday,0,False
1529913,2023-03-13 00:28:57,2023-03-13 00:44:31.504267,15.575071116666667,2023-03-13,Monday,0,False
1529914,2023-03-13 00:33:37,2023-03-13 00:55:16.134817,21.652246950000002,2023-03-13,Monday,0,False
1529915,2023-03-13 00:36:49,2023-03-13 00:52:02.226586,15.2204431,2023-03-13,Monday,0,False
1529916,2023-03-13 00:37:24,2023-03-13 00:55:19.823343,17.93038905,2023-03-13,Monday,0,False
1529917,2023-03-13 00:39:25,2023-03-13 00:54:27.026135,15.033768916666666,2023-03-13,Monday,0,False
1529918,2023-03-13 00:39:30,2023-03-13 04:56:14.738188,256.74563646666667,2023-03-13,Monday,0,True
1529919,2023-03-13 00:43:04,2023-03-13 00:59:20.164037,16.269400616666665,2023-03-13,Monday,0,False
1529920,2023-03-13 00:46:44,2023-03-13 01:02:22.520509,15.642008483333333,2023-03-13,Monday,0,False
1529921,2023-03-13 00:47:26,2023-03-13 01:07:22.064844,19.934414066666665,2023-03-13,Monday,0,False
